mess_id,mess_name,city,food_type,monthly_price,seating_capacity,hygiene_score,taste_score,consistency_score,punctuality_score,avg_rating,total_reviews,complaint_ratio,retention_months,trust_score,veg_days_per_week,special_items_count
f3b80203-457a-44fa-87c4-52a9aa0840e8,Maa Tiffin,Aurangabad,veg+nonveg,2944,100,4.36,4.34,2.81,4.51,4.0,19,0.27,5,3.5,6,7
37483eb2-28f9-45b7-943d-d03e36c6ea11,Smart Mess,Mumbai,veg+egg,3725,72,2.97,4.29,3.66,3.47,3.6,46,0.18,2,3.13,7,8
0f62827f-0700-4533-b5fd-2cb10a689c5b,Green Plate Mess,Nashik,veg,3808,71,4.0,4.07,3.53,3.98,3.9,13,0.12,4,3.46,5,8
4bc2ff3f-8913-46ab-9950-8375fdeef1af,Maa Tiffin,Nagpur,veg,2430,93,4.73,4.42,4.63,3.69,4.37,64,0.14,9,3.93,7,4
632ac7fe-88c5-4e5f-9c1d-7f8da4b46fc5,Shree Mess,Pune,veg,4368,99,4.16,4.19,3.81,4.77,4.23,67,0.1,3,3.72,5,7
287017cc-2cec-45b5-b07e-f39f014d17dd,Shree Mess,Solapur,veg+nonveg,3104,63,3.53,4.59,4.15,4.58,4.21,88,0.24,7,3.6,5,5
572bd195-47bb-47ef-8031-34bba7fa65dc,Green Plate Mess,Aurangabad,veg,4242,101,4.06,5.0,3.94,4.42,4.35,72,0.18,5,3.83,5,3
9262cc19-99ed-4d78-af0d-0750acdcf099,Fresh Plate Mess,Solapur,veg+nonveg,3847,112,3.8,4.31,5.0,3.98,4.27,45,0.54,3,3.54,6,6
b59de267-4e8a-4b82-b00d-0c2a50da6f9a,Hostel Bhojan,Shirpur,veg+egg,2791,108,3.11,4.17,3.51,4.24,3.76,11,0.3,4,3.16,5,7
d36e4f08-9dab-4dd1-8a30-cf2547a46a6c,Fresh Plate Mess,Shirpur,veg,2404,83,4.39,4.26,3.3,3.88,3.96,133,0.16,6,3.54,7,6
2686e537-0ec1-46c9-a5e1-3d45c30e8305,Annapurna Mess,Mumbai,veg+nonveg,4428,54,4.71,4.09,3.93,3.98,4.18,143,0.32,12,3.66,6,7
e294ddeb-2aec-4cb0-98aa-8ac3846d799f,Fresh Plate Mess,Solapur,veg+nonveg,3797,120,4.04,3.44,3.94,4.45,3.97,21,0.23,6,3.41,5,1
3bbc4c62-fb9a-4008-b69c-d4815e6a428b,Green Plate Mess,Nagpur,veg+egg,3809,119,3.49,3.86,3.56,3.38,3.57,75,0.32,7,3.07,7,6
87d07ae5-abf1-4fd2-b519-b238334ac816,Annapurna Mess,Pune,veg+egg,3400,112,2.58,3.98,2.93,4.96,3.61,65,0.12,11,3.04,6,3
a33a19c5-2661-4369-82b0-472fd12b3efb,Daily Thali,Shirpur,veg,3094,150,2.53,3.37,4.12,4.24,3.56,163,0.11,6,3.01,7,4
2fe8289f-6dd2-4086-95c4-4ff7427e5cb7,Hostel Bhojan,Nagpur,veg+nonveg,2473,146,3.63,3.9,4.3,3.98,3.95,170,0.19,8,3.43,7,3
6fb3f970-689f-4b7a-8feb-f8a61cec14b4,Shree Mess,Mumbai,veg+egg,4498,65,4.07,4.22,4.29,3.93,4.13,102,0.18,1,3.63,6,5
8bc800ff-0bed-4dcf-8850-10b65a61acd4,Annapurna Mess,Mumbai,veg+egg,2480,132,4.14,3.88,3.81,4.46,4.07,186,0.33,10,3.48,5,7
5866ae09-861a-41a9-91a2-8a99cb334b14,Smart Mess,Solapur,veg,3246,103,4.99,3.65,4.0,4.06,4.18,63,0.37,1,3.63,6,8
cb3d2fae-25a7-4679-b2fe-f1071153f77d,Smart Mess,Shirpur,veg+egg,3862,109,4.37,3.67,3.79,4.24,4.02,116,0.16,6,3.54,6,5
6d61188d-6889-40e8-9ef5-7924ad4e0136,Maa Tiffin,Pune,veg+nonveg,3894,86,2.0,3.56,3.61,3.94,3.28,193,0.14,12,2.73,6,5
7f730bb3-9ea0-49be-92a4-312e74969f99,Annapurna Mess,Mumbai,veg,4422,119,4.63,3.91,3.69,4.24,4.12,100,0.25,1,3.62,6,8
cbd530d3-5f52-4192-a3d4-ee2327152e23,Maa Tiffin,Nagpur,veg+nonveg,3082,96,4.24,4.52,5.0,3.2,4.24,184,0.22,2,3.77,7,2
177a795f-9ab5-4e4b-b982-06e2a60161b1,Fresh Plate Mess,Pune,veg+egg,2411,107,3.65,3.69,3.39,3.82,3.64,87,0.08,3,3.23,6,7
d532471e-389c-4d26-bfc7-2e7fc338bb45,Annapurna Mess,Mumbai,veg+egg,2721,96,5.0,3.45,3.27,4.72,4.11,93,0.09,7,3.68,7,5
2469cd04-d75e-4ddb-ab05-c514b86a9c56,Hostel Bhojan,Nagpur,veg+nonveg,3564,105,2.87,3.51,3.62,4.36,3.59,138,0.1,12,3.07,6,7
8c45acba-4871-4244-99be-23cf8ebd2c5d,Campus Tiffin,Shirpur,veg+nonveg,4282,95,3.44,4.32,3.61,3.9,3.82,154,0.19,12,3.32,6,6
68e5b310-2d09-4da5-813e-63177bdb1b3d,Annapurna Mess,Solapur,veg+nonveg,3398,129,3.47,4.15,3.72,4.69,4.01,51,0.08,3,3.49,5,6
6b7a3b76-8411-406d-a0a4-49542f1ab7cd,HomeStyle Meals,Solapur,veg+egg,2620,105,4.76,4.41,4.88,4.25,4.58,175,0.17,3,4.06,7,8
fe5879f1-b54c-4de9-b04b-0f53d702159f,Shree Mess,Aurangabad,veg,3218,102,3.24,4.61,3.8,4.69,4.08,192,0.16,10,3.51,6,2
c2882bf2-2c5b-4d7c-8fcf-b557b6b1e739,HomeStyle Meals,Pune,veg,2678,123,3.5,4.49,3.02,3.98,3.75,49,0.33,1,3.21,7,6
9648ef48-9c82-4119-9190-c9bbc188c975,Fresh Plate Mess,Mumbai,veg,4351,125,4.19,3.56,3.29,4.52,3.89,178,0.37,3,3.3,7,4
7fb82c65-e59d-4b15-bb7e-72a0e44a042d,Hostel Bhojan,Mumbai,veg+egg,3177,67,3.35,3.92,4.06,4.05,3.84,40,0.2,8,3.3,7,7
807376aa-9049-4a93-8b90-453d48b2aa31,HomeStyle Meals,Mumbai,veg,2966,131,4.7,2.6,3.94,3.68,3.73,142,0.18,11,3.31,6,2
57917b3d-3559-4f86-94b8-79838efd8bf2,Student Kitchen,Shirpur,veg,3036,94,4.61,4.22,2.67,4.65,4.04,124,0.15,1,3.59,7,8
d9c64ca5-9c03-4a62-95fa-c80a26b652a3,Shree Mess,Nashik,veg+nonveg,3217,41,3.31,3.6,3.66,3.81,3.6,77,0.24,5,3.08,7,6
eb4c28c5-f12c-4fbb-a90f-44f7e6f9114b,Smart Mess,Mumbai,veg+nonveg,4193,98,3.11,3.82,3.69,4.02,3.66,182,0.23,6,3.11,7,6
ea0b2cce-ba67-4c4b-8133-182d59f85877,HomeStyle Meals,Mumbai,veg,2999,49,3.28,4.15,3.79,4.03,3.81,85,0.1,7,3.33,6,7
20a6a924-e14d-4973-9c92-915b77d6bac3,Fresh Plate Mess,Nagpur,veg+egg,2701,55,5.0,4.0,3.68,4.67,4.34,96,0.18,12,3.85,5,2
a03df5a3-14c7-4a7f-a6ea-54aef18050c9,Fresh Plate Mess,Nashik,veg+egg,2365,123,3.96,3.06,4.04,3.99,3.76,38,0.37,6,3.17,5,7
6debd4b0-e2a0-4900-82a9-4301abf80184,Shree Mess,Aurangabad,veg+nonveg,2352,66,3.89,4.39,3.8,3.72,3.95,20,0.37,1,3.4,6,3
1c9f0eb3-89c3-4170-9649-d52730ead0ec,Student Kitchen,Nagpur,veg,2354,121,3.35,4.74,4.33,4.15,4.14,139,0.02,7,3.67,7,7
41633221-60e5-4570-bf2c-f23b46a976a9,Green Plate Mess,Pune,veg+egg,3065,112,4.6,4.71,4.04,3.84,4.3,48,0.09,6,3.9,6,4
65493442-27dd-487c-9939-4c1657b5eb4d,Sai Mess,Nagpur,veg,3208,60,3.21,4.85,3.48,4.44,4.0,170,0.19,12,3.44,6,1
96dc5ef8-7fff-4f5c-af0c-95afed065d1f,Daily Thali,Shirpur,veg+egg,2642,40,4.8,3.91,4.95,4.01,4.42,16,0.12,3,3.95,6,7
fc4be382-4c6e-4c9b-b137-65a7f3180c61,Campus Tiffin,Pune,veg+nonveg,3895,100,4.11,3.39,3.03,4.19,3.68,18,0.21,1,3.21,7,4
05cdafbc-4be8-4eb0-9967-6687383a75db,Annapurna Mess,Nagpur,veg+nonveg,3503,133,2.93,4.21,2.84,4.57,3.64,75,0.06,5,3.16,7,3
0833f87b-da5f-4ba1-b00e-fa313919ebd2,Fresh Plate Mess,Shirpur,veg+nonveg,4057,88,4.06,3.82,4.64,4.13,4.16,168,0.12,4,3.66,6,8
a9f5f487-845e-4281-8846-d5a88c8fbc23,Annapurna Mess,Nashik,veg+nonveg,2807,94,4.1,4.06,3.86,4.11,4.03,74,0.03,11,3.62,5,7
b3c4c66b-8920-4690-9d50-3c6e58249b48,Student Kitchen,Nashik,veg,3249,40,4.38,3.65,5.0,4.18,4.3,113,0.32,5,3.69,5,1
94c245ba-5936-4c2c-a9e6-722e496ea330,Campus Tiffin,Mumbai,veg+egg,2842,145,4.66,3.69,3.83,4.86,4.26,105,0.13,1,3.75,5,5
7faebb86-8b80-4225-ac95-7f673373469a,HomeStyle Meals,Solapur,veg,4010,63,4.27,3.78,3.12,4.69,3.96,164,0.12,10,3.49,6,2
aa643251-a11b-4557-a487-aec5f3faf443,Fresh Plate Mess,Shirpur,veg+nonveg,3093,88,3.59,4.52,3.65,4.07,3.96,70,0.24,3,3.43,7,3
c509defc-e7ca-49e2-87a1-cd5d401c150b,Smart Mess,Nashik,veg+nonveg,4026,101,4.61,4.05,2.85,4.28,3.95,96,0.24,8,3.49,6,1
05eb39bc-caa0-4637-8b12-f351ae15d75c,Annapurna Mess,Pune,veg+egg,4134,97,3.59,4.8,4.16,4.67,4.3,147,0.11,3,3.75,7,2
7de37bde-2d5c-4c17-8c3d-11a663172add,Hostel Bhojan,Nagpur,veg,4177,115,3.48,3.93,3.93,3.77,3.78,154,0.05,4,3.35,5,3
c85f7e39-e882-4ecf-8627-402018a1f45b,Shree Mess,Solapur,veg,3411,54,3.52,3.85,3.51,4.41,3.82,95,0.13,8,3.32,6,2
538ea6e8-a4d5-41dc-aa49-3d9862a2e51e,Student Kitchen,Pune,veg+nonveg,2247,106,3.84,4.5,3.05,4.01,3.85,110,0.25,10,3.36,7,7
4082cea2-78ec-46bc-b361-0a33e880c2a9,Campus Tiffin,Aurangabad,veg,4162,120,4.1,3.47,3.22,3.6,3.6,15,0.27,3,3.15,5,3
2ed664fb-2664-49c9-91b7-4d52a6f3b627,Shree Mess,Mumbai,veg+egg,4136,66,3.74,3.47,3.82,3.33,3.59,162,0.21,9,3.15,6,3
c9217ea0-da96-449e-8efb-41ad4e534572,Shree Mess,Aurangabad,veg+egg,2727,141,4.09,3.39,3.02,4.45,3.74,114,0.12,12,3.29,7,1
dda5d95e-80d3-4f7c-85ac-7e4904f99816,Student Kitchen,Aurangabad,veg,4043,144,3.35,3.98,3.29,4.26,3.72,94,0.37,8,3.11,7,6
fd6daa60-72a0-41b1-9fd7-8e5cda1dffc5,Hostel Bhojan,Nagpur,veg+egg,3571,63,3.95,3.81,3.39,4.64,3.95,102,0.1,11,3.46,6,2
6085ec77-0989-4fd4-b487-632a9c54cff0,Sai Mess,Aurangabad,veg,2247,78,3.7,3.7,3.56,3.7,3.66,191,0.32,2,3.14,7,1
c7503b90-6292-40f0-a653-2dc237bbc206,Annapurna Mess,Mumbai,veg+nonveg,3117,56,3.79,4.1,3.22,3.81,3.73,76,0.43,11,3.16,7,7
4f65b230-f806-46cf-b772-c50fe51d53a3,Daily Thali,Pune,veg+egg,2908,85,4.26,4.55,3.26,4.39,4.11,22,0.19,6,3.63,6,7
c3b14e6f-f863-4474-9e09-ec1f62315fdf,Daily Thali,Mumbai,veg+nonveg,2591,53,3.83,2.9,3.73,3.55,3.5,171,0.03,11,3.14,5,1
cada5e86-a949-4331-9d6d-b9339f7630f5,Fresh Plate Mess,Pune,veg,2541,68,3.99,4.13,3.89,3.58,3.9,30,0.45,8,3.32,5,3
fd2eaf35-132b-4bcc-bbc3-2645a3ada0ed,Annapurna Mess,Nashik,veg+egg,2993,129,3.99,4.01,3.95,4.12,4.02,70,0.17,1,3.52,7,7
35169c1e-a917-44df-b626-b2576b34fb88,Green Plate Mess,Pune,veg+nonveg,2504,142,2.51,4.62,4.13,4.42,3.92,161,0.14,10,3.33,5,3
381cd6f4-bc84-43af-a2af-0504c2617c23,Daily Thali,Nagpur,veg+egg,2866,97,5.0,4.13,3.71,4.79,4.41,77,0.2,9,3.89,7,1
41ebd905-3d69-4e26-bd90-a9d95a6d3e0d,Shree Mess,Shirpur,veg+egg,3837,58,4.31,4.21,3.59,4.28,4.1,142,0.12,8,3.65,7,3
74de57cf-0451-4ea6-9f4b-f21708440a79,Annapurna Mess,Solapur,veg+nonveg,3311,46,3.71,4.08,4.7,3.52,4.0,115,0.44,8,3.38,6,7
e58c5da1-8f6f-4cf3-8b82-c6158ff5b16f,Hostel Bhojan,Aurangabad,veg+egg,3822,131,2.96,2.87,4.0,4.2,3.51,48,0.26,2,2.91,7,8
e3bbef37-b9aa-4a1d-b4ca-aa3af760b1ec,Shree Mess,Nashik,veg,2438,124,4.67,3.07,3.08,3.48,3.58,47,0.26,5,3.18,7,1
eb1a13c1-2455-44cc-b75d-16685d4a0f80,Shree Mess,Aurangabad,veg,4064,93,3.83,3.96,2.95,3.96,3.68,130,0.21,5,3.22,5,2
69615690-ef44-4c38-bd8a-5fa53a0ca4c6,Annapurna Mess,Nagpur,veg,2836,114,4.17,4.06,4.21,4.65,4.27,122,0.25,9,3.68,6,8
5ea6c233-ce95-4491-b2bd-50f0631ec954,Shree Mess,Nagpur,veg,3306,42,3.63,4.33,3.13,4.21,3.82,115,0.2,3,3.33,7,1
84f15c62-ea38-4fa3-bd04-a45cbfca5f06,Smart Mess,Pune,veg+egg,2262,56,3.22,3.25,3.68,3.69,3.46,161,0.13,9,3.0,7,6
2d4cdb9e-90d1-44d8-9c7c-8a85a3c44d33,Hostel Bhojan,Nashik,veg+nonveg,2300,117,2.59,4.8,3.18,4.64,3.8,76,0.27,5,3.17,6,2
09ca8c73-3356-457b-b484-c540f1a2e899,Annapurna Mess,Nashik,veg+nonveg,2685,45,4.81,4.04,3.95,3.89,4.17,135,0.17,7,3.74,7,3
800900e8-570c-4eb1-aadb-e259b13eb5cb,Sai Mess,Nagpur,veg+nonveg,2252,106,4.11,4.16,4.41,4.52,4.3,174,0.17,4,3.75,7,5
d026431a-aab9-4e52-a540-f5f876042f34,Annapurna Mess,Shirpur,veg+nonveg,3780,65,4.11,4.93,3.37,4.37,4.2,93,0.0,6,3.8,5,4
20488275-1e04-401d-a815-3de486def7c4,Smart Mess,Pune,veg+egg,2304,74,2.97,3.7,3.86,3.88,3.6,98,0.12,10,3.11,5,2
4c13b6dc-0f2e-4dd7-88e1-34ca67c1f92b,Maa Tiffin,Nagpur,veg+nonveg,3049,91,3.61,4.3,4.28,3.92,4.03,75,0.11,10,3.55,6,8
115d503d-22f7-4cfd-9dfa-59862d184e93,Maa Tiffin,Shirpur,veg,2448,114,4.06,4.92,3.95,4.09,4.26,34,0.46,2,3.62,5,7
b19500ab-75b7-4bc2-91a7-0299b601e55b,Daily Thali,Solapur,veg+nonveg,3722,81,4.54,3.45,4.16,4.49,4.16,31,0.32,2,3.57,5,4
785c0dc0-bef9-469f-82f3-80faa6536a8a,HomeStyle Meals,Solapur,veg,3840,76,3.83,4.02,4.21,4.29,4.09,12,0.46,10,3.41,5,5
cd47c6ac-f5e7-4209-9d80-e3c72aa1c4de,Sai Mess,Solapur,veg+nonveg,3980,129,4.02,4.11,3.88,3.8,3.95,198,0.36,10,3.4,5,8
7d523b0d-b7d2-47fc-8f2d-1e8e7f156b24,Daily Thali,Aurangabad,veg,2651,55,4.09,4.05,3.8,3.8,3.94,134,0.21,10,3.46,7,2
ede99ba4-2328-4aa8-9de7-1166196e98b8,Student Kitchen,Shirpur,veg,4042,93,4.42,4.48,4.55,3.6,4.26,96,0.15,2,3.82,7,6
cf26fd5c-c8ef-4263-a6c2-05bdc5c82afa,Hostel Bhojan,Nagpur,veg+nonveg,3654,95,5.0,3.28,3.22,4.33,3.96,95,0.32,3,3.45,7,5
f614530e-a674-4787-8b38-6cd284158d8a,Hostel Bhojan,Nagpur,veg+egg,2723,49,4.45,4.44,3.28,3.78,3.99,111,0.24,4,3.55,7,8
cf150362-b5ea-48a9-973d-b6f863f1fe6e,Annapurna Mess,Nagpur,veg+egg,4451,87,4.69,4.94,3.72,4.35,4.43,127,0.13,7,3.97,5,4
a03da52a-d1f7-418b-8f5b-64276d984dd5,Daily Thali,Pune,veg+egg,2861,42,3.32,4.19,3.06,4.04,3.65,89,0.1,1,3.21,5,5
6614e07c-1bc3-4aa5-b29c-4778576f03d3,Smart Mess,Mumbai,veg+egg,4264,96,3.9,4.57,3.62,4.33,4.11,86,0.09,5,3.64,7,7
2693004f-a23c-4114-b476-f50dc9571779,Sai Mess,Shirpur,veg+egg,2896,44,4.65,4.44,3.71,3.88,4.17,193,0.28,4,3.69,5,4
7de22ae9-8be7-4433-9aad-e2b830d0f5ac,Fresh Plate Mess,Nagpur,veg+egg,2261,106,4.32,3.71,3.26,3.34,3.66,132,0.33,6,3.21,6,7
76d82f48-e584-476d-8cda-de038a56936e,Student Kitchen,Nagpur,veg,4089,145,4.76,3.94,3.45,4.75,4.22,60,0.07,2,3.78,7,1
aea01d75-b703-40f0-b763-9c426337d2ed,Sai Mess,Solapur,veg+egg,4337,148,3.72,4.46,3.15,3.99,3.83,171,0.21,12,3.35,5,4
ed262e0a-a2b2-4ac2-9743-66f24155dca9,Smart Mess,Aurangabad,veg+egg,4291,143,3.9,4.53,3.93,3.73,4.02,154,0.08,1,3.61,7,3
ed72f26a-4872-4a18-9605-af63f5bcbd5a,Hostel Bhojan,Pune,veg+egg,4182,41,4.61,3.59,3.91,3.66,3.94,14,0.18,8,3.52,7,5
b4fce672-125d-4dee-8496-23d9ed85a40c,Hostel Bhojan,Shirpur,veg,2696,123,3.28,4.2,4.2,3.45,3.78,32,0.41,5,3.19,5,8
be71ec2f-7229-4020-b5f3-dc518ad7983a,Shree Mess,Solapur,veg,3205,97,4.29,3.66,3.94,3.79,3.92,124,0.15,3,3.48,5,7
baa46c87-7935-41f9-96f7-e54a70441e95,Fresh Plate Mess,Nagpur,veg,2875,54,4.33,3.96,4.53,4.17,4.25,152,0.11,10,3.77,6,4
5dff2b2e-bd65-485e-af1c-ae4b3bdd2eb9,Maa Tiffin,Nagpur,veg+nonveg,3512,61,3.71,3.64,4.42,3.86,3.91,87,0.09,6,3.44,7,6
094100b1-a1e4-4f4a-96f6-2e38c915282e,Green Plate Mess,Pune,veg,2701,99,4.04,3.14,3.54,3.75,3.62,39,0.1,4,3.22,7,1
165ebf00-6074-486a-894f-0fde9986075a,Annapurna Mess,Nashik,veg+nonveg,4089,75,3.79,3.52,4.07,4.11,3.87,84,0.28,9,3.31,6,7
f09740c2-5357-45cb-bce6-6cb0e392df6b,Hostel Bhojan,Shirpur,veg,2494,66,3.52,3.19,3.78,3.49,3.5,81,0.11,9,3.08,6,5
f4d9b5b4-12c9-4475-8fef-e7e8501cee6e,HomeStyle Meals,Nagpur,veg+nonveg,2273,116,3.71,3.44,4.5,4.44,4.02,143,0.03,9,3.52,5,8
bbf91658-dee6-4e13-a747-c12d809ca706,Sai Mess,Solapur,veg,4148,113,3.55,2.99,3.36,3.4,3.32,57,0.51,12,2.74,6,7
d99ecc16-6a0f-4399-a6ae-b2cda85e5d5c,Student Kitchen,Nagpur,veg+egg,4474,102,5.0,4.64,4.0,4.26,4.47,135,0.43,7,3.88,5,8
d3168be7-3ebc-4b17-9f37-5312ec463de3,Sai Mess,Aurangabad,veg+egg,3816,76,5.0,3.47,3.17,3.31,3.74,116,0.04,10,3.48,6,8
7de75117-1e36-4448-8174-8d98881c21cf,Green Plate Mess,Mumbai,veg+nonveg,2933,41,3.86,4.64,3.93,3.61,4.01,36,0.4,2,3.45,6,3
35d8f3b2-9d36-4e31-af21-e67b4df330ff,Sai Mess,Pune,veg+egg,4047,124,3.78,3.42,2.85,3.76,3.45,59,0.16,1,3.04,5,1
70ab3f9b-3e4f-4761-a63d-5320b3c5d7c7,Fresh Plate Mess,Nagpur,veg+egg,4438,137,4.34,3.41,3.47,4.42,3.91,24,0.18,2,3.42,7,6
739e87b7-1128-42d8-ba64-9bd65051f9ed,Maa Tiffin,Nagpur,veg,3408,118,4.38,4.36,3.9,4.19,4.21,178,0.09,6,3.77,5,2
95334566-4451-4973-9cca-99bce4dceabb,Shree Mess,Nagpur,veg+nonveg,3548,77,3.05,4.04,3.75,3.99,3.71,167,0.22,12,3.16,6,2
dcec048a-d1c5-4497-a7c3-d21ac547f495,Sai Mess,Nashik,veg+nonveg,3935,101,3.66,4.36,5.0,3.87,4.22,156,0.34,12,3.6,6,7
5466f06a-2227-4306-9496-874c67efff1f,Student Kitchen,Shirpur,veg,2545,47,4.07,4.45,3.43,4.66,4.15,64,0.15,12,3.64,6,8
2941ff47-759c-421d-a34f-3d3e75770435,Campus Tiffin,Solapur,veg+egg,2503,117,3.0,3.41,3.86,4.01,3.57,89,0.29,5,2.98,5,1
298d2d8a-460d-409f-8707-a6e66ee8e5c6,Shree Mess,Mumbai,veg+nonveg,3586,112,3.33,4.24,3.59,4.0,3.79,132,0.02,3,3.37,7,7
aaebfc1f-024e-43a9-92c2-f7f0f5a70faa,Smart Mess,Pune,veg+nonveg,2904,66,3.44,3.75,4.1,3.98,3.82,157,0.24,10,3.27,7,4
6722c8fc-bb7e-4d34-9cc7-1784f15715b2,Campus Tiffin,Solapur,veg+nonveg,3942,70,4.1,4.22,3.92,3.76,4.0,10,0.35,7,3.46,7,3
31090d68-8485-4d94-b109-bc2f7d11e16a,Green Plate Mess,Mumbai,veg,3221,73,3.22,3.41,3.52,3.48,3.41,170,0.07,10,3.01,5,5
311224ee-f9bf-4c6c-b999-7a0a121965d2,HomeStyle Meals,Pune,veg+nonveg,2982,70,4.08,4.15,4.44,3.93,4.15,158,0.38,11,3.55,6,4
0d92c1ff-af08-4bf3-ae90-986eda5df3e5,Green Plate Mess,Nashik,veg+nonveg,4416,108,3.08,4.58,3.49,4.23,3.84,101,0.13,7,3.34,6,1
1f8ec765-4b70-4b82-a279-421954f2a1e1,Hostel Bhojan,Solapur,veg,2513,138,4.99,4.21,3.14,4.36,4.18,120,0.21,3,3.73,7,8
8337b9bd-a8aa-49dd-bf30-efc7a273f789,Fresh Plate Mess,Nashik,veg,2432,118,3.94,4.33,3.89,4.75,4.23,42,0.1,7,3.7,6,2
ffcbcf7e-bad3-45ff-8474-ae0172e66f23,HomeStyle Meals,Aurangabad,veg,4222,141,3.27,4.28,3.76,4.09,3.85,147,0.05,7,3.39,7,4
4b111a86-a9ab-4388-8430-bde987e0f1cf,Sai Mess,Nashik,veg+nonveg,3958,106,4.31,3.47,3.06,4.15,3.75,199,0.18,12,3.3,5,3
1b4e1327-7406-4504-936f-a9b72976ee8c,Shree Mess,Pune,veg+nonveg,2557,127,3.9,4.77,3.79,3.69,4.04,199,0.15,6,3.6,6,1
2e03a6ac-c278-45a4-8ccb-6968a37c503f,Smart Mess,Mumbai,veg+egg,2994,87,3.3,4.36,3.79,3.77,3.8,33,0.41,12,3.2,7,5
772ed9b5-ae11-4b56-9fec-0b46bd0518f3,Student Kitchen,Solapur,veg+nonveg,2782,140,5.0,3.48,4.14,3.77,4.1,156,0.18,8,3.67,6,6
7a92577e-ae55-49ed-932e-6125edd59237,Daily Thali,Nashik,veg+nonveg,3032,138,4.01,2.92,3.32,4.7,3.74,119,0.14,9,3.23,5,8
4f734c77-b111-41e4-ae09-063d48368f2a,Smart Mess,Nashik,veg+nonveg,4108,112,4.37,4.92,3.57,3.47,4.08,197,0.06,10,3.75,7,8
e8fe1ff6-2761-44e2-b5ab-3ed666fd49ca,Fresh Plate Mess,Mumbai,veg+nonveg,2867,135,3.63,2.81,4.04,3.84,3.58,190,0.1,9,3.13,5,3
ad4d6ecc-c666-491b-975b-d1a80e0a1c72,Fresh Plate Mess,Shirpur,veg,2481,66,4.87,3.97,3.95,4.4,4.3,191,0.13,2,3.84,5,5
aa6ca5cf-af12-465e-ba7f-0d9aa380b3b7,Daily Thali,Aurangabad,veg+egg,3827,117,4.25,3.0,2.64,5.0,3.72,16,0.26,1,3.17,7,8
7e37f83f-148f-4e5f-af10-4a94531568ff,Smart Mess,Nagpur,veg+nonveg,2962,99,3.81,4.42,4.22,3.92,4.09,106,0.43,3,3.47,6,1
0b0239c6-1b34-491b-8b61-5657012885f6,Sai Mess,Shirpur,veg+egg,4084,150,3.18,5.0,3.49,3.2,3.72,74,0.28,5,3.24,5,6
ca3c606c-701b-48f6-a13b-2f7f9d9d9b17,Hostel Bhojan,Mumbai,veg,2783,65,4.14,4.61,3.89,4.09,4.18,129,0.39,11,3.59,5,1
6fa1dd12-8177-4a69-9143-6d89432b0123,Campus Tiffin,Solapur,veg+egg,2330,56,3.38,2.97,3.22,3.26,3.21,92,0.06,9,2.86,5,7
030816a4-d9ff-4ffb-b49e-b44532ab5601,HomeStyle Meals,Nashik,veg+nonveg,3190,134,3.81,4.27,4.42,4.01,4.13,127,0.16,8,3.62,7,4
daf56564-4cdf-4692-b4f1-f9687f23dcec,HomeStyle Meals,Pune,veg,3260,62,4.21,3.8,3.69,4.12,3.96,63,0.22,12,3.46,6,5
217f7008-0ab8-49b3-8b75-2a12f32aae37,Daily Thali,Nashik,veg+egg,2656,137,3.91,3.74,3.27,4.12,3.76,107,0.21,10,3.28,5,5
23774bb3-1bc9-40d2-b389-6e5825d224fb,Green Plate Mess,Solapur,veg+egg,2862,127,4.3,4.58,3.56,3.63,4.02,89,0.05,3,3.67,6,6
303454a5-ec4b-42fd-a25e-4a12324d6696,Student Kitchen,Nagpur,veg+egg,2635,150,3.72,4.06,4.49,4.36,4.16,61,0.26,8,3.55,5,5
e8b96f86-8c3f-47fd-b438-015a3d085ee0,Fresh Plate Mess,Pune,veg+egg,2991,52,3.57,4.74,3.61,4.0,3.98,70,0.1,5,3.53,7,8
aca4c16d-8115-4268-974a-d570182118ac,HomeStyle Meals,Solapur,veg,2364,114,3.35,4.68,4.03,3.88,3.98,88,0.1,6,3.51,6,7
2719381f-7d7f-4057-ad1e-9b2f0212bf22,Maa Tiffin,Nagpur,veg,2715,77,3.55,4.47,3.97,4.01,4.0,144,0.03,5,3.56,5,4
61644ed4-274d-4c41-85d0-e7022ebe0832,Sai Mess,Nagpur,veg+nonveg,2996,131,3.88,4.31,4.88,3.77,4.21,127,0.5,5,3.53,6,8
2d303f4b-2986-4f2e-aea5-2bb06e2af8cf,Sai Mess,Nagpur,veg+nonveg,2443,56,4.09,4.18,3.51,4.24,4.0,124,0.22,1,3.5,7,5
7bc46f84-2238-45f6-aa39-07c5050f80ef,Green Plate Mess,Solapur,veg+nonveg,2506,103,4.08,3.66,3.9,3.63,3.82,10,0.04,7,3.44,5,2
3c138161-2049-46eb-83bb-3875edd8fcea,Fresh Plate Mess,Nagpur,veg,2463,121,3.95,4.16,3.93,3.76,3.95,50,0.22,11,3.47,6,7
9a916fc6-1983-4719-addf-8c99922b7652,Campus Tiffin,Pune,veg+nonveg,3837,109,2.98,3.4,3.72,4.05,3.54,47,0.18,9,3.01,7,6
c6313d69-6c25-4816-8285-55c5d6c5e29c,Hostel Bhojan,Shirpur,veg,4370,116,4.24,3.75,3.24,4.09,3.83,21,0.04,11,3.45,5,1
